323001023,43.80318711,0.910523754,0.964132171,0.985291874,0.984600809,0.99275227,4.788974933,,,
323021023,44.53014709,0.960653546,0.958658114,0.985577179,0.984958366,0.993364279,4.7986814,,,
323041023,43.54242793,0.943001916,0.967285728,0.983889881,0.983947158,0.991367975,4.754800366,,,
323061023,39.30192077,0.976931986,0.997080341,0.982054913,0.98126981,0.989121596,4.623033527,,,
323081023,38.52916969,0.957087228,0.987210967,0.981532752,0.981303154,0.992911463,4.686093357,,,
324001023,43.85076177,0.905581866,0.968576548,0.985216165,0.984526269,0.992090731,4.79365424,,,
324021023,44.29803286,0.954703449,0.964346164,0.983509786,0.983089956,0.992573553,4.770542793,,,
324041023,42.89951194,0.917481898,0.96172633,0.985412883,0.984684803,0.992635323,4.759581997,,,
324061023,39.13976969,0.983900444,0.995501497,0.979760762,0.98097492,0.989377432,4.648139458,,,
324081023,38.50371112,0.953010603,0.983110942,0.980417113,0.981745309,0.99185586,4.66801656,,,
325001023,43.84084639,0.916572443,0.935370637,0.984298715,0.9848716,0.992919048,4.797855105,,,
325021023,43.82851672,0.911225516,0.925856548,0.98431228,0.98403425,0.991535394,4.778862071,,,
325041023,43.11637568,0.915494602,0.928169468,0.982635223,0.982484675,0.991660319,4.754761836,,,
325061023,37.90020655,0.97152607,0.981820441,0.975231128,0.976509368,0.988826437,4.611173576,,,
325081023,39.37796788,0.948022255,0.960260715,0.980385784,0.981965928,0.991948446,4.697051996,,,
331001023,39.06953787,0.896867693,0.964289098,0.967207657,0.971963099,0.985294146,4.725942475,,,
331021023,39.83568507,0.888426865,0.99098812,0.96983319,0.975050386,0.98547545,4.708881906,,,
331041023,39.19674668,0.891882066,0.969972924,0.966794469,0.974032856,0.985871036,4.708425375,,,
331061023,35.19513733,0.95615232,0.985354034,0.959065662,0.962929223,0.985176087,4.536241605,,,
331081023,36.70752972,0.970595454,0.986814446,0.965519128,0.96968983,0.986456781,4.64119288,,,
332001023,39.26279233,0.883159184,0.963575257,0.967317318,0.973142051,0.986341062,4.73554446,,,
332021023,39.94065821,0.917650412,0.968777885,0.969455501,0.97510669,0.986092076,4.728448178,,,
332041023,38.97470108,0.887012593,0.972279389,0.967983466,0.973176876,0.985078768,4.70482737,,,
332061023,36.21671469,0.977415213,0.99090225,0.964822933,0.967459818,0.985495192,4.584019117,,,
332081023,36.41396124,0.971242963,0.990680985,0.9651758,0.969813101,0.984494074,4.623117276,,,
333001023,39.43537472,0.896291937,0.964735671,0.966668989,0.971911305,0.986468181,4.730513831,,,
333021023,39.83741574,0.930823769,0.969387978,0.966707268,0.974577291,0.985979532,4.695966317,,,
333041023,39.16223501,0.902392728,0.972653442,0.967294762,0.972491585,0.984820149,4.699824139,,,
333061023,36.56414882,0.959870703,0.989228694,0.966507534,0.969269538,0.985193772,4.567245121,,,
333081023,36.47430227,0.938642163,0.995450459,0.96506062,0.969437761,0.985499076,4.625102814,,,
334001023,39.44934825,0.895879201,0.963830522,0.966509129,0.972189183,0.985148751,4.72776946,,,
334021023,39.87996291,0.901104527,0.967841574,0.97046683,0.975816373,0.985785454,4.71687147,,,
334041023,38.89253932,0.886909258,0.973022749,0.965769295,0.971854887,0.985067735,4.702429956,,,
334061023,36.45241099,0.976213285,0.990413325,0.964170831,0.967396001,0.98528275,4.591936533,,,
334081023,36.12350347,0.906693684,0.981404829,0.964209288,0.96832244,0.984915209,4.624462437,,,
335001023,43.77925315,0.915951794,0.945659545,0.983115566,0.982968342,0.991756868,4.794198049,,,
335021023,43.30636657,0.925078924,0.952052113,0.983940763,0.983582422,0.991942995,4.76169626,,,
335041023,42.13412597,0.930858405,0.951321258,0.983061721,0.982106561,0.991023489,4.738568795,,,
335061023,37.61475684,0.944309869,0.969781741,0.971983996,0.973835891,0.987928547,4.583620959,,,
335081023,39.07178135,0.923444817,0.956026033,0.976970432,0.978461684,0.991206656,4.686892648,,,
341001023,43.19404605,0.862310753,0.988298281,0.984986099,0.984717701,0.992902917,4.791245271,,,
341021023,44.02100382,0.861480627,0.988480854,0.986016587,0.985803548,0.993441754,4.777316521,,,
341041023,43.33036965,0.856825151,0.988466452,0.984799508,0.985346292,0.992023813,4.77341583,,,
341061023,38.10325736,0.965823395,0.993099843,0.97812565,0.979042762,0.991173579,4.618253944,,,
341081023,38.49130399,0.929496923,0.993353536,0.98064856,0.981702763,0.992573751,4.672946738,,,
342001023,43.52682009,0.859312977,0.988034857,0.984854759,0.98434251,0.993429513,4.781971887,,,
342021023,43.64255734,0.85938805,0.988829763,0.985131227,0.985260527,0.992804113,4.759488754,,,
342041023,42.65158777,0.863295221,0.989172945,0.985285366,0.984778711,0.992666848,4.759942807,,,
342061023,40.06679963,0.98596852,0.996008604,0.982790463,0.982504861,0.99230363,4.673086864,,,
342081023,38.25090775,0.917395964,0.991805601,0.980179502,0.981735014,0.992832788,4.670518699,,,
343001023,43.50154215,0.87695154,0.988788086,0.983755813,0.984030718,0.992837589,4.782308432,,,
343021023,44.22591472,0.865285377,0.988597323,0.985426311,0.9860198,0.994008644,4.787507118,,,
343041023,43.51997679,0.856975317,0.988271791,0.985360683,0.985086401,0.991954216,4.755207192,,,
343061023,40.49579022,0.98077267,0.995156589,0.984239449,0.984103828,0.991977873,4.673030798,,,
343081023,37.68753301,0.962065597,0.996263477,0.978840579,0.979384752,0.990941185,4.646419473,,,
344001023,43.70620656,0.856748484,0.987757567,0.985132703,0.98469273,0.992501078,4.784158438,,,
344021023,43.67455035,0.859186197,0.988583911,0.985100582,0.984337512,0.993644478,4.764526531,,,
344041023,42.50777329,0.85615081,0.988991884,0.984515313,0.984394198,0.992181714,4.736989237,,,
344061023,39.37404565,0.977567341,0.994854614,0.983863485,0.983576515,0.991921902,4.672653092,,,
344081023,38.2012965,0.930045269,0.992071518,0.978549482,0.98025503,0.99193428,4.658632114,,,
345001023,44.36681677,0.937032069,0.946336748,0.983202244,0.982823507,0.991702439,4.799055701,,,
345021023,43.68798241,0.930148464,0.987463527,0.982146977,0.982566599,0.99122704,4.76315776,,,41.17566781
345041023,42.26225823,0.910171631,0.955616284,0.982316536,0.982126562,0.991437512,4.714712017,,,
345061023,35.72623314,0.972464369,0.99223636,0.955614962,0.963723076,0.988525391,4.535658831,,,
345081023,37.62048021,0.959714915,0.985689338,0.97294179,0.975350186,0.99040834,4.647516588,,,
311001023,43.08148984,0.818104115,0.990687108,0.98487313,0.98374791,0.991973888,4.762440807,,,
311021023,44.74446013,0.811178688,0.991040832,0.984169066,0.984712412,0.991897264,4.807138761,,,
311041023,43.56085993,0.818574017,0.992306796,0.982377483,0.982689319,0.991657617,4.779783936,,,
311061023,39.85680111,0.874788169,0.993686458,0.980650204,0.979463858,0.989042372,4.629864416,,,
311081023,39.42776304,0.856799734,0.992699494,0.981297186,0.980975147,0.992032634,4.705786741,,,
312001023,43.3162114,0.835930187,0.99367902,0.985366796,0.983801122,0.993035705,4.770933063,,,
312021023,43.82516313,0.827163113,0.993936143,0.982974807,0.983002932,0.992029224,4.787527057,,,
312041023,43.1574578,0.814898783,0.992154463,0.983443217,0.983813935,0.991169747,4.775856744,,,
312061023,42.51338688,0.801142711,0.990466329,0.982579986,0.982524134,0.991174322,4.746113665,,,
312081023,39.17806193,0.864588043,0.99332514,0.979312251,0.980389746,0.992315183,4.690173496,,,
313001023,43.43322446,0.819579072,0.991308178,0.985849977,0.984352244,0.991739875,4.782355275,,,
313021023,44.74378157,0.81905564,0.991653637,0.98432972,0.983893401,0.99085884,4.806609648,,,
313041023,43.25039605,0.814709058,0.992051812,0.984112316,0.98337861,0.991591824,4.769338712,,,
313061023,43.22286806,0.836755248,0.994114214,0.984236146,0.983462194,0.992797572,4.774349306,,,
313081023,38.70401562,0.859037563,0.992777083,0.979799468,0.97985664,0.991899336,4.688486532,,,
314001023,43.5336742,0.817795496,0.991954605,0.985643012,0.98350757,0.992730879,4.773920673,,,
314021023,44.36649181,0.824443078,0.992596544,0.984005758,0.983627409,0.991654032,4.793036466,,,
314041023,43.07281027,0.817933719,0.992378659,0.984084424,0.983329585,0.991525306,4.767731421,,,
314061023,42.45473427,0.83940872,0.993577907,0.983318583,0.982608018,0.991370708,4.742887958,,,
314081023,38.61945133,0.858028223,0.993283873,0.976114881,0.978744565,0.990351299,4.680771391,,,
315001023,44.11743077,0.938055311,0.978512486,0.985192666,0.986530086,0.993464085,4.798219971,,,
315021023,44.43195466,0.938199335,0.979848547,0.985572986,0.986550431,0.993026318,4.783488065,,,
315041023,42.95759814,0.940203533,0.982357964,0.983591024,0.984875902,0.992764596,4.737891577,,,
315061023,38.93265004,0.939540494,0.980026506,0.979084584,0.980194597,0.990599203,4.639481258,,,
315081023,38.35981054,0.960642201,0.994671432,0.978840599,0.98126995,0.990384533,4.669804606,,,
